
# Surface 0 of 1 surfaces

# Curve title: "g(x,y)"

# Contour 0, label:      380
-10 -10  380 


-2.19225 -9.39394  160 
-2.32323 -9.30014  160 
-2.47265 -9.19192  160 
-2.52525 -9.15351  160 
-2.72727 -9.00424  160 
-2.74642 -8.9899  160 
-2.92929 -8.85189  160 
-3.0132 -8.78788  160 
-3.13131 -8.69703  160 
-3.27431 -8.58586  160 
-3.33333 -8.53959  160 
-3.52995 -8.38384  160 
-3.53535 -8.37952  160 
-3.73737 -8.21616  160 
-3.7794 -8.18182  160 
-3.93939 -8.04999  160 
-4.02372 -7.9798  160 
-4.14141 -7.88101  160 
-4.26317 -7.77778  160 
-4.34343 -7.70915  160 
-4.49789 -7.57576  160 
-4.54545 -7.53433  160 
-4.72802 -7.37374  160 
-4.74747 -7.35648  160 
-4.94949 -7.17545  160 
-4.95362 -7.17172  160 
-5.15152 -6.99099  160 
-5.17461 -6.9697  160 
-5.35354 -6.80329  160 
-5.39147 -6.76768  160 
-5.55556 -6.61228  160 
-5.60434 -6.56566  160 
-5.75758 -6.41787  160 
-5.8133 -6.36364  160 
-5.9596 -6.21997  160 
-6.01848 -6.16162  160 
-6.16162 -6.01848  160 
-6.21997 -5.9596  160 
-6.36364 -5.8133  160 
-6.41787 -5.75758  160 
-6.56566 -5.60434  160 
-6.61228 -5.55556  160 
-6.76768 -5.39147  160 
-6.80329 -5.35354  160 
-6.9697 -5.17461  160 
-6.99099 -5.15152  160 
-7.17172 -4.95362  160 
-7.17545 -4.94949  160 
-7.35648 -4.74747  160 
-7.37374 -4.72802  160 
-7.53433 -4.54545  160 
-7.57576 -4.49789  160 
-7.70915 -4.34343  160 
-7.77778 -4.26317  160 
-7.88101 -4.14141  160 
-7.9798 -4.02372  160 
-8.04999 -3.93939  160 
-8.18182 -3.7794  160 
-8.21616 -3.73737  160 
-8.37952 -3.53535  160 
-8.38384 -3.52995  160 
-8.53959 -3.33333  160 
-8.58586 -3.27431  160 
-8.69703 -3.13131  160 
-8.78788 -3.0132  160 
-8.85189 -2.92929  160 
-8.9899 -2.74642  160 
-9.00424 -2.72727  160 
-9.15351 -2.52525  160 
-9.19192 -2.47265  160 
-9.30014 -2.32323  160 
-9.39394 -2.19225  160 
-9.4444 -2.12121  160 
-9.58621 -1.91919  160 
-9.59596 -1.9051  160 
-9.72492 -1.71717  160 
-9.79798 -1.60945  160 
-9.86142 -1.51515  160 
-9.99569 -1.31313  160 
-10 -1.30655  160 


# Contour 30, label:      150
 10  6.94969  150 
 9.98266  6.9697  150 
 9.80566  7.17172  150 
 9.79798  7.18039  150 
 9.62522  7.37374  150 
 9.59596  7.40617  150 
 9.44155  7.57576  150 
 9.39394  7.62754  150 
 9.25456  7.77778  150 
 9.19192  7.84465  150 
 9.06416  7.9798  150 
 8.9899  8.05761  150 
 8.87026  8.18182  150 
 8.78788  8.26653  150 
 8.67275  8.38384  150 
 8.58586  8.47155  150 
 8.47155  8.58586  150 
 8.38384  8.67275  150 
 8.26653  8.78788  150 
 8.18182  8.87026  150 
 8.05761  8.9899  150 
 7.9798  9.06416  150 
 7.84465  9.19192  150 
 7.77778  9.25456  150 
 7.62754  9.39394  150 
 7.57576  9.44155  150 
 7.40617  9.59596  150 
 7.37374  9.62522  150 
 7.18039  9.79798  150 
 7.17172  9.80566  150 
 6.9697  9.98266  150 
 6.94969  10  150 

# Contour 31, label: 
-0.680846 -10  150 
-0.707071 -9.98372  150 
-0.909091 -9.85617  150 
-0.999974 -9.79798  150 
-1.11111 -9.72624  150 
-1.31039 -9.59596  150 
-1.31313 -9.59415  150 
-1.51515 -9.45877  150 
-1.6107 -9.39394  150 
-1.71717 -9.3211  150 
-1.90373 -9.19192  150 
-1.91919 -9.18112  150 
-2.12121 -9.03797  150 
-2.18822 -8.9899  150 
-2.32323 -8.89223  150 
-2.46584 -8.78788  150 
-2.52525 -8.74403  150 
-2.72727 -8.59318  150 
-2.73695 -8.58586  150 
-2.92929 -8.43904  150 
-3.00082 -8.38384  150 
-3.13131 -8.28227  150 
-3.25897 -8.18182  150 
-3.33333 -8.1228  150 
-3.51159 -7.9798  150 
-3.53535 -7.96057  150 
-3.73737 -7.79519  150 
-3.7584 -7.77778  150 
-3.93939 -7.62661  150 
-3.99966 -7.57576  150 
-4.14141 -7.45508  150 
-4.236 -7.37374  150 
-4.34343 -7.28053  150 
-4.46759 -7.17172  150 
-4.54545 -7.10286  150 
-4.69455 -6.9697  150 
-4.74747 -6.92201  150 
-4.91704 -6.76768  150 
-4.94949 -6.73787  150 
-5.13517 -6.56566  150 
-5.15152 -6.55036  150 
-5.34909 -6.36364  150 
-5.35354 -6.35939  150 
-5.55556 -6.1648  150 
-5.55883 -6.16162  150 
-5.75758 -5.96654  150 
-5.76459 -5.9596  150 
-5.9596 -5.76459  150 
-5.96654 -5.75758  150 
-6.16162 -5.55883  150 
-6.1648 -5.55556  150 
-6.35939 -5.35354  150 
-6.36364 -5.34909  150 
-6.55036 -5.15152  150 
-6.56566 -5.13517  150 
-6.73787 -4.94949  150 
-6.76768 -4.91704  150 
-6.92201 -4.74747  150 
-6.9697 -4.69455  150 
-7.10286 -4.54545  150 
-7.17172 -4.46759  150 
-7.28053 -4.34343  150 
-7.37374 -4.236  150 
-7.45508 -4.14141  150 
-7.57576 -3.99966  150 
-7.62661 -3.93939  150 
-7.77778 -3.7584  150 
-7.79519 -3.73737  150 
-7.96057 -3.53535  150 
-7.9798 -3.51159  150 
-8.1228 -3.33333  150 
-8.18182 -3.25897  150 
-8.28227 -3.13131  150 
-8.38384 -3.00082  150 
-8.43904 -2.92929  150 
-8.58586 -2.73695  150 
-8.59318 -2.72727  150 
-8.74403 -2.52525  150 
-8.78788 -2.46584  150 
-8.89223 -2.32323  150 
-8.9899 -2.18822  150 
-9.03797 -2.12121  150 
-9.18112 -1.91919  150 
-9.19192 -1.90373  150 
-9.3211 -1.71717  150 
-9.39394 -1.6107  150 
-9.45877 -1.51515  150 
-9.59415 -1.31313  150 
-9.59596 -1.31039  150 
-9.72624 -1.11111  150 
-9.79798 -0.999974  150 
-9.85617 -0.909091  150 
-9.98372 -0.707071  150 
-10 -0.680846  150 


# Contour 32, label:      140
 10  6.43349  140 
 9.88813  6.56566  140 
 9.79798  6.67104  140 
 9.71456  6.76768  140 
 9.59596  6.90362  140 
 9.53779  6.9697  140 
 9.39394  7.1314  140 
 9.35774  7.17172  140 
 9.19192  7.35451  140 
 9.17431  7.37374  140 
 8.9899  7.5731  140 
 8.98741  7.57576  140 
 8.79678  7.77778  140 
 8.78788  7.78711  140 
 8.60249  7.9798  140 
 8.58586  7.99691  140 
 8.40448  8.18182  140 
 8.38384  8.20266  140 
 8.20266  8.38384  140 
 8.18182  8.40448  140 
 7.99691  8.58586  140 
 7.9798  8.60249  140 
 7.78711  8.78788  140 
 7.77778  8.79678  140 
 7.57576  8.98741  140 
 7.5731  8.9899  140 
 7.37374  9.17431  140 
 7.35451  9.19192  140 
 7.17172  9.35774  140 
 7.1314  9.39394  140 
 6.9697  9.53779  140 
 6.90362  9.59596  140 
 6.76768  9.71456  140 
 6.67104  9.79798  140 
 6.56566  9.88813  140 
 6.43349  10  140 

# Contour 33, label: 
-9.9404 -0.10101  140 
-10  0.000728789  140 

# Contour 34, label: 
 0.000728789 -10  140 
-0.10101 -9.9404  140 
-0.30303 -9.82016  140 
-0.339634 -9.79798  140 
-0.505051 -9.69688  140 
-0.667934 -9.59596  140 
-0.707071 -9.5715  140 
-0.909091 -9.44312  140 
-0.985345 -9.39394  140 
-1.11111 -9.31213  140 
-1.29353 -9.19192  140 
-1.31313 -9.17889  140 
-1.51515 -9.04243  140 
-1.59188 -8.9899  140 
-1.71717 -8.90339  140 
-1.88242 -8.78788  140 
-1.91919 -8.76195  140 
-2.12121 -8.61747  140 
-2.16483 -8.58586  140 
-2.32323 -8.47004  140 
-2.43976 -8.38384  140 
-2.52525 -8.32003  140 
-2.70831 -8.18182  140 
-2.72727 -8.16738  140 
-2.92929 -8.01144  140 
-2.96979 -7.9798  140 
-3.13131 -7.85249  140 
-3.22505 -7.77778  140 
-3.33333 -7.69071  140 
-3.47473 -7.57576  140 
-3.53535 -7.52602  140 
-3.71899 -7.37374  140 
-3.73737 -7.35835  140 
-3.93939 -7.18733  140 
-3.95762 -7.17172  140 
-4.14141 -7.01292  140 
-4.19092 -6.9697  140 
-4.34343 -6.83532  140 
-4.41943 -6.76768  140 
-4.54545 -6.65445  140 
-4.64328 -6.56566  140 
-4.74747 -6.4702  140 
-4.86262 -6.36364  140 
-4.94949 -6.28249  140 
-5.0776 -6.16162  140 
-5.15152 -6.09121  140 
-5.28832 -5.9596  140 
-5.35354 -5.89626  140 
-5.49493 -5.75758  140 
-5.55556 -5.69754  140 
-5.69754 -5.55556  140 
-5.75758 -5.49493  140 
-5.89626 -5.35354  140 
-5.9596 -5.28832  140 
-6.09121 -5.15152  140 
-6.16162 -5.0776  140 
-6.28249 -4.94949  140 
-6.36364 -4.86262  140 
-6.4702 -4.74747  140 
-6.56566 -4.64328  140 
-6.65445 -4.54545  140 
-6.76768 -4.41943  140 
-6.83532 -4.34343  140 
-6.9697 -4.19092  140 
-7.01292 -4.14141  140 
-7.17172 -3.95762  140 
-7.18733 -3.93939  140 
-7.35835 -3.73737  140 
-7.37374 -3.71899  140 
-7.52602 -3.53535  140 
-7.57576 -3.47473  140 
-7.69071 -3.33333  140 
-7.77778 -3.22505  140 
-7.85249 -3.13131  140 
-7.9798 -2.96979  140 
-8.01144 -2.92929  140 
-8.16738 -2.72727  140 
-8.18182 -2.70831  140 
-8.32003 -2.52525  140 
-8.38384 -2.43976  140 
-8.47004 -2.32323  140 
-8.58586 -2.16483  140 
-8.61747 -2.12121  140 
-8.76195 -1.91919  140 
-8.78788 -1.88242  140 
-8.90339 -1.71717  140 
-8.9899 -1.59188  140 
-9.04243 -1.51515  140 
-9.17889 -1.31313  140 
-9.19192 -1.29353  140 
-9.31213 -1.11111  140 
-9.39394 -0.985345  140 
-9.44312 -0.909091  140 
-9.5715 -0.707071  140 
-9.59596 -0.667934  140 
-9.69688 -0.505051  140 
-9.79798 -0.339634  140 
-9.82016 -0.30303  140 
-9.9404 -0.10101  140 


# Contour 35, label:      130
 10  5.88767  130 
 9.94143  5.9596  130 
 9.79798  6.13377  130 
 9.77483  6.16162  130 
 9.60492  6.36364  130 
 9.59596  6.37416  130 
 9.43138  6.56566  130 
 9.39394  6.60875  130 
 9.25456  6.76768  130 
 9.19192  6.83834  130 
 9.07436  6.9697  130 
 8.9899  7.06308  130 
 8.89069  7.17172  130 
 8.78788  7.28312  130 
 8.70344  7.37374  130 
 8.58586  7.49862  130 
 8.51251  7.57576  130 
 8.38384  7.7097  130 
 8.31779  7.77778  130 
 8.18182  7.9165  130 
 8.11916  7.9798  130 
 7.9798  8.11916  130 
 7.9165  8.18182  130 
 7.77778  8.31779  130 
 7.7097  8.38384  130 
 7.57576  8.51251  130 
 7.49862  8.58586  130 
 7.37374  8.70344  130 
 7.28312  8.78788  130 
 7.17172  8.89069  130 
 7.06308  8.9899  130 
 6.9697  9.07436  130 
 6.83834  9.19192  130 
 6.76768  9.25456  130 
 6.60875  9.39394  130 
 6.56566  9.43138  130 
 6.37416  9.59596  130 
 6.36364  9.60492  130 
 6.16162  9.77483  130 
 6.13377  9.79798  130 
 5.9596  9.94143  130 
 5.88767  10  130 

# Contour 36, label: 
-9.39394 -0.30497  130 
-9.39512 -0.30303  130 
-9.51585 -0.10101  130 
-9.59596  0.0350459  130 
-9.63446  0.10101  130 
-9.75021  0.30303  130 
-9.79798  0.387938  130 
-9.86329  0.505051  130 
-9.97397  0.707071  130 
-10  0.755598  130 

# Contour 37, label: 
 0.755598 -10  130 
 0.707071 -9.97397  130 
 0.505051 -9.86329  130 
 0.387938 -9.79798  130 
 0.30303 -9.75021  130 
 0.10101 -9.63446  130 
 0.0350459 -9.59596  130 
-0.10101 -9.51585  130 
-0.30303 -9.39512  130 
-0.30497 -9.39394  130 
-0.505051 -9.27088  130 
-0.631632 -9.19192  130 
-0.707071 -9.14445  130 
-0.909091 -9.01531  130 
-0.948176 -8.9899  130 
-1.11111 -8.88305  130 
-1.25431 -8.78788  130 
-1.31313 -8.74844  130 
-1.51515 -8.61096  130 
-1.55147 -8.58586  130 
-1.71717 -8.47032  130 
-1.83964 -8.38384  130 
-1.91919 -8.32716  130 
-2.12065 -8.18182  130 
-2.12121 -8.18141  130 
-2.32323 -8.03203  130 
-2.39302 -7.9798  130 
-2.52525 -7.87993  130 
-2.65891 -7.77778  130 
-2.72727 -7.72505  130 
-2.91858 -7.57576  130 
-2.92929 -7.56732  130 
-3.13131 -7.40604  130 
-3.17129 -7.37374  130 
-3.33333 -7.24162  130 
-3.41811 -7.17172  130 
-3.53535 -7.07414  130 
-3.65946 -6.9697  130 
-3.73737 -6.90351  130 
-3.89553 -6.76768  130 
-3.93939 -6.72964  130 
-4.12648 -6.56566  130 
-4.14141 -6.55244  130 
-4.34343 -6.37165  130 
-4.35228 -6.36364  130 
-4.54545 -6.18714  130 
-4.57309 -6.16162  130 
-4.74747 -5.99905  130 
-4.78936 -5.9596  130 
-4.94949 -5.80729  130 
-5.00123 -5.75758  130 
-5.15152 -5.61174  130 
-5.20884 -5.55556  130 
-5.35354 -5.4123  130 
-5.4123 -5.35354  130 
-5.55556 -5.20884  130 
-5.61174 -5.15152  130 
-5.75758 -5.00123  130 
-5.80729 -4.94949  130 
-5.9596 -4.78936  130 
-5.99905 -4.74747  130 
-6.16162 -4.57309  130 
-6.18714 -4.54545  130 
-6.36364 -4.35228  130 
-6.37165 -4.34343  130 
-6.55244 -4.14141  130 
-6.56566 -4.12648  130 
-6.72964 -3.93939  130 
-6.76768 -3.89553  130 
-6.90351 -3.73737  130 
-6.9697 -3.65946  130 
-7.07414 -3.53535  130 
-7.17172 -3.41811  130 
-7.24162 -3.33333  130 
-7.37374 -3.17129  130 
-7.40604 -3.13131  130 
-7.56732 -2.92929  130 
-7.57576 -2.91858  130 
-7.72505 -2.72727  130 
-7.77778 -2.65891  130 
-7.87993 -2.52525  130 
-7.9798 -2.39302  130 
-8.03203 -2.32323  130 
-8.18141 -2.12121  130 
-8.18182 -2.12065  130 
-8.32716 -1.91919  130 
-8.38384 -1.83964  130 
-8.47032 -1.71717  130 
-8.58586 -1.55147  130 
-8.61096 -1.51515  130 
-8.74844 -1.31313  130 
-8.78788 -1.25431  130 
-8.88305 -1.11111  130 
-8.9899 -0.948176  130 
-9.01531 -0.909091  130 
-9.14445 -0.707071  130 
-9.19192 -0.631632  130 
-9.27088 -0.505051  130 
-9.39394 -0.30497  130 


# Contour 38, label:      120
 10  5.30618  120 
 9.96305  5.35354  120 
 9.80343  5.55556  120 
 9.79798  5.56235  120 
 9.64005  5.75758  120 
 9.59596  5.81144  120 
 9.47352  5.9596  120 
 9.39394  6.05478  120 
 9.30375  6.16162  120 
 9.19192  6.29257  120 
 9.13064  6.36364  120 
 8.9899  6.525  120 
 8.95409  6.56566  120 
 8.78788  6.75225  120 
 8.774  6.76768  120 
 8.59017  6.9697  120 
 8.58586  6.97438  120 
 8.40238  7.17172  120 
 8.38384  7.19144  120 
 8.21078  7.37374  120 
 8.18182  7.40392  120 
 8.01526  7.57576  120 
 7.9798  7.61196  120 
 7.8157  7.77778  120 
 7.77778  7.8157  120 
 7.61196  7.9798  120 
 7.57576  8.01526  120 
 7.40392  8.18182  120 
 7.37374  8.21078  120 
 7.19144  8.38384  120 
 7.17172  8.40238  120 
 6.97438  8.58586  120 
 6.9697  8.59017  120 
 6.76768  8.774  120 
 6.75225  8.78788  120 
 6.56566  8.95409  120 
 6.525  8.9899  120 
 6.36364  9.13064  120 
 6.29257  9.19192  120 
 6.16162  9.30375  120 
 6.05478  9.39394  120 
 5.9596  9.47352  120 
 5.81144  9.59596  120 
 5.75758  9.64005  120 
 5.56235  9.79798  120 
 5.55556  9.80343  120 
 5.35354  9.96305  120 
 5.30618  10  120 

# Contour 39, label: 
-8.78788 -0.569913  120 
-8.82863 -0.505051  120 
-8.95339 -0.30303  120 
-8.9899 -0.242851  120 
-9.07516 -0.10101  120 
-9.19192  0.0962148  120 
-9.19473  0.10101  120 
-9.3107  0.30303  120 
-9.39394  0.450411  120 
-9.42452  0.505051  120 
-9.53524  0.707071  120 
-9.59596  0.820004  120 
-9.64342  0.909091  120 
-9.7488  1.11111  120 
-9.79798  1.20746  120 
-9.85143  1.31313  120 
-9.95137  1.51515  120 
-10  1.61578  120 

# Contour 40, label: 
 1.61578 -10  120 
 1.51515 -9.95137  120 
 1.31313 -9.85143  120 
 1.20746 -9.79798  120 
 1.11111 -9.7488  120 
 0.909091 -9.64342  120 
 0.820004 -9.59596  120 
 0.707071 -9.53524  120 
 0.505051 -9.42452  120 
 0.450411 -9.39394  120 
 0.30303 -9.3107  120 
 0.10101 -9.19473  120 
 0.0962148 -9.19192  120 
-0.10101 -9.07516  120 
-0.242851 -8.9899  120 
-0.30303 -8.95339  120 
-0.505051 -8.82863  120 
-0.569913 -8.78788  120 
-0.707071 -8.70092  120 
-0.885958 -8.58586  120 
-0.909091 -8.57084  120 
-1.11111 -8.43735  120 
-1.1909 -8.38384  120 
-1.31313 -8.30111  120 
-1.48701 -8.18182  120 
-1.51515 -8.16233  120 
-1.71717 -8.02018  120 
-1.77375 -7.9798  120 
-1.91919 -7.87502  120 
-2.05245 -7.77778  120 
-2.12121 -7.72713  120 
-2.32323 -7.57642  120 
-2.3241 -7.57576  120 
-2.52525 -7.42191  120 
-2.58748 -7.37374  120 
-2.72727 -7.26448  120 
-2.84453 -7.17172  120 
-2.92929 -7.10402  120 
-3.09549 -6.9697  120 
-3.13131 -6.94046  120 
-3.33333 -6.77358  120 
-3.34039 -6.76768  120 
-3.53535 -6.60291  120 
-3.57894 -6.56566  120 
-3.73737 -6.4289  120 
-3.81214 -6.36364  120 
-3.93939 -6.25146  120 
-4.04018 -6.16162  120 
-4.14141 -6.07048  120 
-4.26322 -5.9596  120 
-4.34343 -5.88585  120 
-4.48143 -5.75758  120 
-4.54545 -5.69746  120 
-4.69497 -5.55556  120 
-4.74747 -5.50521  120 
-4.90397 -5.35354  120 
-4.94949 -5.30896  120 
-5.10859 -5.15152  120 
-5.15152 -5.10859  120 
-5.30896 -4.94949  120 
-5.35354 -4.90397  120 
-5.50521 -4.74747  120 
-5.55556 -4.69497  120 
-5.69746 -4.54545  120 
-5.75758 -4.48143  120 
-5.88585 -4.34343  120 
-5.9596 -4.26322  120 
-6.07048 -4.14141  120 
-6.16162 -4.04018  120 
-6.25146 -3.93939  120 
-6.36364 -3.81214  120 
-6.4289 -3.73737  120 
-6.56566 -3.57894  120 
-6.60291 -3.53535  120 
-6.76768 -3.34039  120 
-6.77358 -3.33333  120 
-6.94046 -3.13131  120 
-6.9697 -3.09549  120 
-7.10402 -2.92929  120 
-7.17172 -2.84453  120 
-7.26448 -2.72727  120 
-7.37374 -2.58748  120 
-7.42191 -2.52525  120 
-7.57576 -2.3241  120 
-7.57642 -2.32323  120 
-7.72713 -2.12121  120 
-7.77778 -2.05245  120 
-7.87502 -1.91919  120 
-7.9798 -1.77375  120 
-8.02018 -1.71717  120 
-8.16233 -1.51515  120 
-8.18182 -1.48701  120 
-8.30111 -1.31313  120 
-8.38384 -1.1909  120 
-8.43735 -1.11111  120 
-8.57084 -0.909091  120 
-8.58586 -0.885958  120 
-8.70092 -0.707071  120 
-8.78788 -0.569913  120 


# Contour 41, label:      110
 10  4.68056  110 
 9.95019  4.74747  110 
 9.79798  4.9493  110 
 9.6415  5.15152  110 
 9.59596  5.20962  110 
 9.48206  5.35354  110 
 9.39394  5.46349  110 
 9.31942  5.55556  110 
 9.19192  5.71115  110 
 9.15349  5.75758  110 
 8.9899  5.95282  110 
 8.98416  5.9596  110 
 8.81085  6.16162  110 
 8.78788  6.18808  110 
 8.63388  6.36364  110 
 8.58586  6.41775  110 
 8.45325  6.56566  110 
 8.38384  6.64219  110 
 8.26884  6.76768  110 
 8.18182  6.86157  110 
 8.08054  6.9697  110 
 7.9798  7.07606  110 
 7.88822  7.17172  110 
 7.77778  7.28581  110 
 7.69175  7.37374  110 
 7.57576  7.491  110 
 7.491  7.57576  110 
 7.37374  7.69175  110 
 7.28581  7.77778  110 
 7.17172  7.88822  110 
 7.07606  7.9798  110 
 6.9697  8.08054  110 
 6.86157  8.18182  110 
 6.76768  8.26884  110 
 6.64219  8.38384  110 
 6.56566  8.45325  110 
 6.41775  8.58586  110 
 6.36364  8.63388  110 
 6.18808  8.78788  110 
 6.16162  8.81085  110 
 5.9596  8.98416  110 
 5.95282  8.9899  110 
 5.75758  9.15349  110 
 5.71115  9.19192  110 
 5.55556  9.31942  110 
 5.46349  9.39394  110 
 5.35354  9.48206  110 
 5.20962  9.59596  110 
 5.15152  9.6415  110 
 4.94949  9.79783  110 
 4.74747  9.95019  110 
 4.68056  10  110 

# Contour 42, label: 
-8.1073 -0.909091  110 
-8.18182 -0.795288  110 
-8.23904 -0.707071  110 
-8.368 -0.505051  110 
-8.38384 -0.479759  110 
-8.49343 -0.30303  110 
-8.58586 -0.151672  110 
-8.6165 -0.10101  110 
-8.73632  0.10101  110 
-8.78788  0.189579  110 
-8.8533  0.30303  110 
-8.96769  0.505051  110 
-8.9899  0.54516  110 
-9.0787  0.707071  110 
-9.18755  0.909091  110 
-9.19192  0.917402  110 
-9.29269  1.11111  110 
-9.39394  1.30932  110 
-9.39587  1.31313  110 
-9.49528  1.51515  110 
-9.59275  1.71717  110 
-9.59596  1.72404  110 
-9.68647  1.91919  110 
-9.77808  2.12121  110 
-9.79798  2.16648  110 
-9.86625  2.32323  110 
-9.95189  2.52525  110 
-10  2.64224  110 

# Contour 43, label: 
 2.64224 -10  110 
 2.52525 -9.95189  110 
 2.32323 -9.86625  110 
 2.16648 -9.79798  110 
 2.12121 -9.77808  110 
 1.91919 -9.68647  110 
 1.72404 -9.59596  110 
 1.71717 -9.59275  110 
 1.51515 -9.49528  110 
 1.31313 -9.39587  110 
 1.30932 -9.39394  110 
 1.11111 -9.29269  110 
 0.917402 -9.19192  110 
 0.909091 -9.18755  110 
 0.707071 -9.0787  110 
 0.54516 -8.9899  110 
 0.505051 -8.96769  110 
 0.30303 -8.8533  110 
 0.189579 -8.78788  110 
 0.10101 -8.73632  110 
-0.10101 -8.6165  110 
-0.151672 -8.58586  110 
-0.30303 -8.49343  110 
-0.479759 -8.38384  110 
-0.505051 -8.368  110 
-0.707071 -8.23904  110 
-0.795288 -8.18182  110 
-0.909091 -8.1073  110 
-1.10098 -7.9798  110 
-1.11111 -7.973  110 
-1.31313 -7.83497  110 
-1.39563 -7.77778  110 
-1.51515 -7.69412  110 
-1.68196 -7.57576  110 
-1.71717 -7.55053  110 
-1.91919 -7.40351  110 
-1.9595 -7.37374  110 
-2.12121 -7.25313  110 
-2.22895 -7.17172  110 
-2.32323 -7.09977  110 
-2.49152 -6.9697  110 
-2.52525 -6.94336  110 
-2.72727 -6.78348  110 
-2.74697 -6.76768  110 
-2.92929 -6.61989  110 
-2.99539 -6.56566  110 
-3.13131 -6.453  110 
-3.23784 -6.36364  110 
-3.33333 -6.28272  110 
-3.47454 -6.16162  110 
-3.53535 -6.10893  110 
-3.7057 -5.9596  110 
-3.73737 -5.93154  110 
-3.93149 -5.75758  110 
-3.93939 -5.75042  110 
-4.14141 -5.56526  110 
-4.15188 -5.55556  110 
-4.34343 -5.37606  110 
-4.3672 -5.35354  110 
-4.54545 -5.18285  110 
-4.57782 -5.15152  110 
-4.74747 -4.98549  110 
-4.78386 -4.94949  110 
-4.94949 -4.78386  110 
-4.98549 -4.74747  110 
-5.15152 -4.57782  110 
-5.18285 -4.54545  110 
-5.35354 -4.3672  110 
-5.37606 -4.34343  110 
-5.55556 -4.15188  110 
-5.56526 -4.14141  110 
-5.75042 -3.93939  110 
-5.75758 -3.93149  110 
-5.93154 -3.73737  110 
-5.9596 -3.7057  110 
-6.10893 -3.53535  110 
-6.16162 -3.47454  110 
-6.28272 -3.33333  110 
-6.36364 -3.23784  110 
-6.453 -3.13131  110 
-6.56566 -2.99539  110 
-6.61989 -2.92929  110 
-6.76768 -2.74697  110 
-6.78348 -2.72727  110 
-6.94336 -2.52525  110 
-6.9697 -2.49152  110 
-7.09977 -2.32323  110 
-7.17172 -2.22895  110 
-7.25313 -2.12121  110 
-7.37374 -1.9595  110 
-7.40351 -1.91919  110 
-7.55053 -1.71717  110 
-7.57576 -1.68196  110 
-7.69412 -1.51515  110 
-7.77778 -1.39563  110 
-7.83497 -1.31313  110 
-7.973 -1.11111  110 
-7.9798 -1.10098  110 
-8.1073 -0.909091  110 


# Contour 44, label:      100
-10  10  100 

# Contour 45, label: 
 10  3.99939  100 
 9.89971  4.14141  100 
 9.79798  4.28343  100 
 9.75456  4.34343  100 
 9.60619  4.54545  100 
 9.59596  4.55916  100 
 9.4539  4.74747  100 
 9.39394  4.8259  100 
 9.29847  4.94949  100 
 9.19192  5.0856  100 
 9.13978  5.15152  100 
 8.9899  5.33852  100 
 8.97774  5.35354  100 
 8.81173  5.55556  100 
 8.78788  5.5842  100 
 8.64196  5.75758  100 
 8.58586  5.82341  100 
 8.46857  5.9596  100 
 8.38384  6.05677  100 
 8.29144  6.16162  100 
 8.18182  6.28449  100 
 8.11044  6.36364  100 
 7.9798  6.50676  100 
 7.92545  6.56566  100 
 7.77778  6.72379  100 
 7.73634  6.76768  100 
 7.57576  6.93575  100 
 7.54296  6.9697  100 
 7.37374  7.14282  100 
 7.34517  7.17172  100 
 7.17172  7.34517  100 
 7.14282  7.37374  100 
 6.9697  7.54296  100 
 6.93575  7.57576  100 
 6.76768  7.73634  100 
 6.72379  7.77778  100 
 6.56566  7.92545  100 
 6.50676  7.9798  100 
 6.36364  8.11044  100 
 6.28449  8.18182  100 
 6.16162  8.29144  100 
 6.05677  8.38384  100 
 5.9596  8.46857  100 
 5.82341  8.58586  100 
 5.75758  8.64196  100 
 5.5842  8.78788  100 
 5.55556  8.81173  100 
 5.35354  8.97774  100 
 5.33852  8.9899  100 
 5.15152  9.13978  100 
 5.0856  9.19192  100 
 4.94949  9.29847  100 
 4.8259  9.39394  100 
 4.74747  9.4539  100 
 4.55916  9.59596  100 
 4.54545  9.60619  100 
 4.34343  9.75456  100 
 4.28343  9.79798  100 
 4.14141  9.89971  100 
 3.99939  10  100 

# Contour 46, label: 
 10 -10  100 

# Contour 47, label: 
-7.20447 -1.51515  100 
-7.34723 -1.31313  100 
-7.37374 -1.27498  100 
-7.48645 -1.11111  100 
-7.57576 -0.979333  100 
-7.62289 -0.909091  100 
-7.75621 -0.707071  100 
-7.77778 -0.673767  100 
-7.88594 -0.505051  100 
-7.9798 -0.356328  100 
-8.0131 -0.30303  100 
-8.1369 -0.10101  100 
-8.18182 -0.0262995  100 
-8.2576  0.10101  100 
-8.37578  0.30303  100 
-8.38384  0.317133  100 
-8.49013  0.505051  100 
-8.58586  0.677288  100 
-8.60225  0.707071  100 
-8.7107  0.909091  100 
-8.78788  1.05577  100 
-8.81671  1.11111  100 
-8.9193  1.31313  100 
-8.9899  1.45531  100 
-9.01932  1.51515  100 
-9.11594  1.71717  100 
-9.19192  1.8799  100 
-9.21009  1.91919  100 
-9.30061  2.12121  100 
-9.3889  2.32323  100 
-9.39394  2.33517  100 
-9.47331  2.52525  100 
-9.55527  2.72727  100 
-9.59596  2.83111  100 
-9.63405  2.92929  100 
-9.70956  3.13131  100 
-9.78252  3.33333  100 
-9.79798  3.3781  100 
-9.85176  3.53535  100 
-9.91801  3.73737  100 
-9.9815  3.93939  100 
-10  4.00145  100 

# Contour 48, label: 
